text,label
The Israel Defense Forces says it carried out a drone strike against a Hezbollah cell in southern Lebanon preparing to carry out an anti-tank guided missile attack against an army post on the northern border.,1
The White House calls out the “grotesque” and “antisemitic” actions of students protesting against Israel on American college campuses since the outbreak of the Gaza war.,1
"The Israel Defense Forces says it has killed the deputy head of Hamas’s intelligence directorate, Shadi Barud, in a strike in the Gaza Strip today.",1
The Defense Ministry says it has transferred a sum of NIS 70 million to the four local councils in the Gaza border area as well as the city of Sderot to fund the evacuation of their residents.,0
"The Hamas terror group makes an unverified claim that “almost 50” Israeli hostages held in the Gaza Strip have been killed by Israeli airstrikes 
There is no independent verification, and Israel has not reacted to such claims in the past.",0
"Air raid sirens sound in a range of cities across central Israel, including Tel Aviv, Rishon Lezion, Bat Yam, Givatayim, Ramat Gan, Holon and others, following a heavy barrage of rockets from Gaza.",0
"At the outset of the UN emergency session on Gaza called by Jordan and Mauritania, Israel’s mission to the UN hands out sheets with a QR code that opens a video showing Hamas atrocities",1
Hungary’s foreign ministry says two Israeli-Hungarian children are among the more than 200 hostages held by the militant Hamas group in the Gaza Strip,1
"A Qatari court hands down death sentences to eight Indian employees of a Qatari company on spying charges  According to reports in Indian media, they were arrested on suspicion of spying for Israel on Qatar’s military submarine program",1
"The Ministerial Committee for Legislation has advanced an amendment to Israel’s counterterrorism law that will enable the state to designate individuals, and not just organizations, as terror operatives",1
The Israel Defense Forces says it struck a cell in southern Lebanon preparing to carry out an anti-tank guided missile attack near the northern community of Avivim,1
"Rocket sirens continue to sound steadily throughout the day in a number of communities close to the border with the Gaza Strip 
Most of the towns close to the border with the enclave have been largely evacuated",1
Prominent settlement activist Ariel Danino is put into administrative detention for four months after Defense Minister Yoav Gallant approved the order,1
"The Israel Defense Forces says ground forces are continuing to operate in the northern part of the Gaza Strip, killing Hamas gunmen and destroying sites belonging to the terror group",1
An aide to Sara Netanyahu is suspended for 14 days for a series of inflammatory Facebook posts lashing out at so-called “leftists” amid the ongoing war in Gaza sparked by the Hamas terror group’s deadly shock assault in southern Israel,0
A spokesperson for the Palestinian Red Crescent says Al-Quds Hospital in Gaza City received two calls from Israeli authorities demanding it evacuate,0
Mayanei Hayeshua Medical Center in the Haredi city of Bnei Brak issues a statement today refuting a claim made by MK Ahmad Tibi that an Arab Israeli woman with cancer was refused treatment there last Thursday,1
"The Israel Defense Forces says that a number of rockets were launched from Lebanon at the Mount Dov area on the northern border, where there are a number of military positions and no towns",1
"Photos and videos circulating on social media show fragments of apparently intercepted rockets that fell in locations across central Israel during the most recent barrage 
One fragment fell in a schoolyard in Ramat Hasharon",1
"UN Secretary-General Antonio Guterres warns the situation in Hamas-ruled Gaza is declining rapidly as he repeats desperate appeals for a ceasefire to end the “nightmare” of bloodshed 
“The situation in Gaza is growing more desperate by the hour",0
"The Palestinian Authority health ministry says three Palestinians were killed in overnight clashes with IDF troops, in Askar, Bayt Rima, and Tammun",0
Iranian President Ebrahim Raisi says Israel’s ongoing airstrikes and ground operation in Gaza “may force everyone to take action,0
"Rocket fire continues toward communities in the Gaza border area 
There are no immediate reports of injuries or damage",1
IDF Spokesman Rear Adm  Daniel Hagari refuses to comment directly on Prime Minister Benjamin Netanyahu’s now-deleted tweet assigning blame to the security and defense services for failures ahead of the Oct  7 massacres,0
"IDF Spokesman Rear Adm  Daniel Hagari says that amid the expanded ground operation in Gaza, the military was working to bring home the hostages held in the Strip 
“We all doing everything to bring the hostages home  It is a top priority,” he says",1
National Security Minister and far-right leader Itamar Ben Gvir joins the criticism of Prime Minister Benjamin Netanyahu in the wake of the premier’s now-deleted post on X criticizing security chiefs over the October 7 Hamas invasion and massacres,0
"The Health Ministry announces that the entire healthcare system will observe a moment of silence at 10 a m  today in memory of the 1,400 murdered civilians and fallen soldiers since the beginning of the war",1
"As outrage grew over his comments blaming the security and intelligence services for the devastating October 7 attack, Prime Minister Benjamin Netanyahu deletes the statement",0
Opposition Leader Yair Lapid says that prime minister “crossed a red line” by assigning blame to the security and defense services for Israel’s Oct  7 failure,0
Ex-Mossad head Yossi Cohen says that negotiations for the release of the hostages in Gaza can continue even as Israel works to carry out its objective of eliminating the Hamas terror group,1
"The Israel Defense Forces says fighter jets struck some 450 Hamas targets in the Gaza Strip over the past day 
The targets included Hamas command centers, observation posts, and anti-tank guided missile launch positions, according to the IDF",1
"An IDF officer was seriously hurt by a mortar impact and separately a soldier was moderately hurt during a gun battle with Hamas, both in the northern Gaza Strip overnight, the military says",1
"The Israel Defense Forces has increased the number of troops on the ground as part of its expanded operation in the Gaza Strip 
Forces are also operating deeper in the enclave than they have since the start of the war",1
